arrival_mode,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,median,metric,n,offered_load_rps,policy_id,regime,resamples,resampling_unit,std
poisson,4316.622422351546,2978.420200705667,,trace_demo,E8,E8-ae430d1a251a,3587.336325662642,3456.3459371339586,ttft_p99_ms,5,32,chunk_512,mixed,2000,workload_seed,872.3989535475062
poisson,17.007264215276237,16.589400024120476,,trace_demo,E8,E8-ae430d1a251a,16.799144657839832,16.81364666666669,tpot_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,0.26870295680315337
poisson,17.87425011904761,17.467291882783933,,trace_demo,E8,E8-ae430d1a251a,17.670207254763785,17.58971629629642,tpot_p99_ms,5,32,chunk_512,mixed,2000,workload_seed,0.265554675465971
poisson,6396.3721775253925,5019.905504581379,,trace_demo,E8,E8-ae430d1a251a,5708.1388410533855,5946.112971986661,e2e_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,873.3054738711274
poisson,18.918399999999973,18.48160000000007,,trace_demo,E8,E8-ae430d1a251a,18.699999999999953,18.699999999999818,itl_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,0.25738686835184604
poisson,19.064000000000306,19.064000000000032,,trace_demo,E8,E8-ae430d1a251a,19.064000000000213,19.064000000000306,itl_p99_ms,5,32,chunk_512,mixed,2000,workload_seed,2.033691978340166e-13
poisson,16.543581478762125,14.584712196390075,,trace_demo,E8,E8-ae430d1a251a,15.52246274339873,15.450791943618986,request_throughput_rps,5,32,chunk_512,mixed,2000,workload_seed,1.2505184571369876
poisson,2052.7770327067915,1870.553089107158,,trace_demo,E8,E8-ae430d1a251a,1967.226504998851,1984.281307043027,output_token_throughput_tps,5,32,chunk_512,mixed,2000,workload_seed,109.14382257695675
poisson,14.115700086328602,10.7572517278765,,trace_demo,E8,E8-ae430d1a251a,12.3539940884795,11.713431016278774,observed_request_throughput_rps,5,32,chunk_512,mixed,2000,workload_seed,2.281533109751674
poisson,1.1729182122596216,0.7949731910111215,,trace_demo,E8,E8-ae430d1a251a,0.9839457016353717,1.0433357081617094,iteration_cv,5,32,chunk_512,mixed,2000,workload_seed,0.2400746546675865
poisson,4319.224135413186,2979.5983255629462,,trace_demo,E8,E8-ae430d1a251a,3596.1558658407353,3450.7319332583575,max_wait_ms,5,32,chunk_512,mixed,2000,workload_seed,863.4812490774866
poisson,81.8,53.4,,trace_demo,E8,E8-ae430d1a251a,69.4,71.0,starvation_proxy_count,5,32,chunk_512,mixed,2000,workload_seed,19.256167843057455
poisson,0.8495571875858843,0.7672834922538371,,trace_demo,E8,E8-ae430d1a251a,0.8109295663957719,0.8158310531894041,waiting_satisfaction_jain,5,32,chunk_512,mixed,2000,workload_seed,0.052652386037868384
poisson,4186.269270743605,2822.513073127685,,trace_demo,E8,E8-ae430d1a251a,3441.8598180634262,3172.3654112798217,short_prompt_ttft_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,886.849989373166
poisson,4108.433391320986,2820.0578328966903,,trace_demo,E8,E8-ae430d1a251a,3394.5248060950753,3096.2805373501787,long_prompt_ttft_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,865.3592758131815
poisson,14.429000000000048,2.5336,,trace_demo,E8,E8-ae430d1a251a,7.696000000000015,4.140000000000001,primer_max_itl_ms,5,32,chunk_512,mixed,2000,workload_seed,7.438641845122028
poisson,91.40999999999995,75.0,,trace_demo,E8,E8-ae430d1a251a,83.4,87.0,backlog_at_arrival_end,5,32,chunk_512,mixed,2000,workload_seed,11.193748255164577
poisson,0.999999999999998,0.9960184647169908,,trace_demo,E8,E8-ae430d1a251a,0.9986728215723277,0.9999999999999939,server_busy_fraction,5,32,chunk_512,mixed,2000,workload_seed,0.002967661182538045
poisson,0.7802998538643954,0.6950976724568607,,trace_demo,E8,E8-ae430d1a251a,0.7357969342413997,0.7131973249124045,batch_slot_occupancy,5,32,chunk_512,mixed,2000,workload_seed,0.05485717085064588
poisson,3046.018673136855,2027.240657166388,,trace_demo,E8,E8-ae430d1a251a,2507.180835428633,2569.2866372250264,ttft_p50_ms,5,32,fcfs,mixed,2000,workload_seed,669.9576446132705
poisson,5694.96542390579,4292.138620915725,,trace_demo,E8,E8-ae430d1a251a,4922.833278576923,4600.408826153783,ttft_p95_ms,5,32,fcfs,mixed,2000,workload_seed,909.0234420333542
poisson,5836.110618138625,4457.156147281574,,trace_demo,E8,E8-ae430d1a251a,5092.1885027638045,4905.3027917743275,ttft_p99_ms,5,32,fcfs,mixed,2000,workload_seed,887.8266852414584
poisson,0.32300000000032014,0.32300000000032014,,trace_demo,E8,E8-ae430d1a251a,0.32300000000032014,0.32300000000032014,tpot_p95_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,0.32300000000032014,0.32300000000032014,,trace_demo,E8,E8-ae430d1a251a,0.32300000000032014,0.32300000000032014,tpot_p99_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,5723.178364299992,4343.4648943759275,,trace_demo,E8,E8-ae430d1a251a,4964.896089239203,4647.425167658366,e2e_p95_ms,5,32,fcfs,mixed,2000,workload_seed,898.0398198933922
poisson,0.32300000000032014,0.32300000000032014,,trace_demo,E8,E8-ae430d1a251a,0.32300000000032014,0.32300000000032014,itl_p95_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,0.32300000000032014,0.32300000000032014,,trace_demo,E8,E8-ae430d1a251a,0.32300000000032014,0.32300000000032014,itl_p99_ms,5,32,fcfs,mixed,2000,workload_seed,0.0
